Liste des tickets du jour

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| datetime            | caissiere_id | client_id | type    | ean             | nom                                                                                                                             | pu    | qte   |
| 2025-09-22 16:55:40 | 24           |           | VRAC    |                 | COURGETTE VRAC                                                                                                                  | 2.69  | 1.37  |
| 2025-09-22 16:55:40 | 24           |           | PRODUIT | 3104710009739   | KUHNE CROQ AD                                                                                                                   | 2.93  | 2.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3564700999950   | MENUS GELEE VIANDES / POISS                                                                                                     | 10.88 | 3.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3444940005188   | TRUITE FUMEE EN TRANCHES                                                                                                        | 5.36  | 3.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3329485191209   | RIZ ROUGE COMPLET                                                                                                               | 4.02  | 5.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3215666550036   | 03 BLOND COLOR BELLE                                                                                                            | 7.99  | 5.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3596710019786   | PTIT SCISSON NAT AUC                                                                                                            | 1.14  | 2.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3256226402709   | BAR.GOUR. CACAH/CHOC. NOIR U X4                                                                                                 | 2.69  | 3.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 0202818028218   | POIS CHICHE                                                                                                                     | 4.3   | 1.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3188720001204   | LES DJEUX SARDINES ER. OLIVE VIERGE EXTRA 120G                                                                                  | 2.69  | 4.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3560071352981   | AMANDE DECORTIQUEE                                                                                                              | 3.0   | 3.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 0490000002454   | Sac à baguette breton                                                                                                           | 7.38  | 5.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 2803383000005   | CLEMENTINE                                                                                                                      | 1.28  | 3.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 8711327388444   | CDO CRÈM GLACÉ CARA                                                                                                             | 3.45  | 3.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3019081240103   | THON ENT NAT-25%SEL                                                                                                             | 3.11  | 5.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | VRAC    |                 | Ail (famille)                                                                                                                   | 13.9  | 1.86  |
| 2025-09-22 17:00:25 | 22           | 126.0     | VRAC    |                 | ECHALOTE LONGUE TRADITIONNELLE                                                                                                  | 1.89  | 0.26  |
| 2025-09-22 17:00:25 | 22           | 126.0     | VRAC    |                 | Champignon de Paris                                                                                                             | 12.7  | 0.72  |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 3560070762828   | cracker tomate mozza bio                                                                                                        | 4.09  | 1.0   |
| 2025-09-22 17:00:25 | 22           | 126.0     | VRAC    |                 | Figue Noire                                                                                                                     | 19.5  | 1.25  |
| 2025-09-22 17:00:25 | 22           | 126.0     | PRODUIT | 4008789700711   | FIGURINE PLAYMOBIL BOBOTITRON                                                                                                   | 4.45  | 4.0   |
| 2025-09-22 17:00:37 | 49           |           | VRAC    |                 | poire comice                                                                                                                    | 2.99  | 0.19  |
| 2025-09-22 17:00:37 | 49           |           | VRAC    |                 | QUINOA TRICOLORE                                                                                                                | 14.9  | 0.26  |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 8410764018067   | ARGAL CHIFFONNADE SERRANO                                                                                                       | 2.49  | 2.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3560071511302   | ENERGY DRINK SYCHIK                                                                                                             | 2.15  | 5.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3017760686693   | MIKADO CHOCOLAT NOIR 90G                                                                                                        | 1.23  | 4.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3760142840069   | PAVE MARIANNE                                                                                                                   | 1.7   | 1.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3760077530578   | DOLCIOSO PATE A TART AMAND240                                                                                                   | 4.84  | 4.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3760265880195   | Dip Apéro Salsa piquante et Pleurotes Pleurette 230g                                                                            | 3.38  | 2.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3124480196101   | BOISSON THE FRAMBOISE CASSIS OASIS                                                                                              | 1.92  | 1.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3254560467965   | PDT FONDANTE AUCHAN                                                                                                             | 5.8   | 4.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 7613287122025   | CONTREX GREEN PASSION BIO 75CL                                                                                                  | 1.26  | 1.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3596710057528   | POUCE EAU DE JAVEL 5L                                                                                                           | 1.08  | 3.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3292070000029   | BLINI TARAMA NATURE 100G                                                                                                        | 1.6   | 4.0   |
| 2025-09-22 17:00:37 | 49           |           | VRAC    |                 | Pomme de terre de Consommation                                                                                                  | 4.79  | 0.75  |
| 2025-09-22 17:00:37 | 49           |           | VRAC    |                 | Poire Louise                                                                                                                    | 3.99  | 0.61  |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3616741581479   | ESS COTON MWB IE                                                                                                                | 7.99  | 3.0   |
| 2025-09-22 17:00:37 | 49           |           | VRAC    |                 | AVOCAT COCKTAIL                                                                                                                 | 13.99 | 0.97  |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3250391335718   | FARINES A PAINS BLANC                                                                                                           | 1.27  | 5.0   |
| 2025-09-22 17:00:37 | 49           |           | VRAC    |                 | thym, romarin, laurier                                                                                                          | 1.9   | 1.41  |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 5425016924297   | 7 WONDERS EXT. ARMADA KD                                                                                                        | 34.99 | 3.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 5011308303163   | PATAKS Sauce Coco Cacahuete                                                                                                     | 3.48  | 1.0   |
| 2025-09-22 17:00:37 | 49           |           | VRAC    |                 | POMMES DE TERRE ROUGE FILET                                                                                                     | 4.19  | 0.37  |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 7622210722621   | CHG GUM S/S DRAGEE P HOLLYWOOD                                                                                                  | 2.61  | 2.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 270120          | LEGUME LACTO FERMENTE DIVERS                                                                                                    | 5.41  | 3.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3256540035119   | PASQUIER                                                                                                                        | 2.96  | 2.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3760226260431   | CHOCO NOIR 75                                                                                                                   | 3.22  | 2.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3564700636565   | BUCHE CHEVRE NON AFF.19% 150G                                                                                                   | 1.62  | 3.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3344290290008   | POIS CHICHES SACHET 500G                                                                                                        | 2.39  | 5.0   |
| 2025-09-22 17:00:37 | 49           |           | PRODUIT | 3124480193582   | PET 1.5L OASIS TROPICAL                                                                                                         | 1.99  | 4.0   |
| 2025-09-22 17:00:37 | 49           |           | VRAC    |                 | Pistache coque nature                                                                                                           | 26.9  | 0.85  |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3608580046745   | LIEGOIS VEG.CHOC.A.G.V.4X90G                                                                                                    | 3.31  | 5.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3760020508883   | LENTILLES FACON PETIT SALE                                                                                                      | 2.93  | 2.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3560071230524   | caramel beurre                                                                                                                  | 4.54  | 2.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3760091720979   | *CANNELLE POUDRE BIO 40G                                                                                                        | 3.09  | 2.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | VRAC    |                 | TOMATECERISEBIO                                                                                                                 | 9.16  | 0.18  |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3560070423941   | CHOC NR FOUR MOUS.CRF SEN                                                                                                       | 3.02  | 5.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3166296553075   | 100G MEL MEXICAIN DUCROS                                                                                                        | 3.41  | 1.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3596710458004   | AUCHAN CRACKERS 3X100G                                                                                                          | 1.69  | 2.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3517360018400   | 450ML DCH LAIT ANESS BIO SOBIO                                                                                                  | 5.55  | 1.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 0022314015174   | 250G CREME MARRON BOC. FAUGIER                                                                                                  | 1.99  | 1.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 8720181327162   | 75ML DENTIFR SIGNAL WN TP ICE                                                                                                   | 3.79  | 2.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3041091461285   | 900G CALIS REL 2EME AGE GALLIA                                                                                                  | 15.89 | 3.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3256220657808   | POUSSE HARICOTS MUNGO UX3 270G                                                                                                  | 2.28  | 3.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3760295171270   | MOUTARDE DE DIJON FRANCE 370 ML BIO POUR TOUS                                                                                   | 3.99  | 1.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | VRAC    |                 | Oignon Rouge                                                                                                                    | 4.36  | 1.91  |
| 2025-09-22 17:01:25 | 14           | 201.0     | VRAC    |                 | Oignon Cébettes                                                                                                                 | 3.15  | 1.36  |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3380380000348   | RIZ BASMATI                                                                                                                     | 3.22  | 1.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 5011308303187   | PATAKS SAUCE TIKKA MASALA                                                                                                       | 4.57  | 2.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3183280008144   | MOULIN A SEL LA BALEINE                                                                                                         | 3.25  | 3.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 3564707141345   | poudre a lever bio                                                                                                              | 0.62  | 1.0   |
| 2025-09-22 17:01:25 | 14           | 201.0     | PRODUIT | 8076809580427   | Genovese Barilla                                                                                                                | 2.5   | 5.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | VRAC    |                 | Ail Noir                                                                                                                        | 6.0   | 0.74  |
| 2025-09-22 17:05:53 | 25           | 101.0     | VRAC    |                 | RIZ THAI BLANC VRAC                                                                                                             | 3.73  | 0.39  |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3425472103085   | Terrine de porc figue au miel de Corse Minna 140gr                                                                              | 5.09  | 2.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3250392806989   | CHAB.GAUFRE LIEGE  NATX7 350G                                                                                                   | 1.72  | 3.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3267110001014   | PUREE NOISETTE                                                                                                                  | 19.1  | 2.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3350031645419   | 285G MAIS DOUX MBI                                                                                                              | 1.35  | 1.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3760098454426   | GYOZA TOFU ET CORIANDRE                                                                                                         | 4.68  | 3.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3057640265433   | VOLVIC 100% RPET 6X50CL                                                                                                         | 2.52  | 5.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | VRAC    |                 | Courge Potimaron                                                                                                                | 3.95  | 0.31  |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3276650134106   | SESAME DORE SAMIA                                                                                                               | 1.63  | 5.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3760346023343   | FARIGRAINES GRAINES DE CHANVRE ET COURGE                                                                                        | 3.28  | 1.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3700323802202   | TOMATE CERISE 250G FRANCE                                                                                                       | 2.59  | 1.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 7613287591548   | DOLCE GUSTO DBLE ESPRESSO X16                                                                                                   | 5.3   | 2.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3560070275267   | 1L PET PUR JUS POMME CRF EXTRA                                                                                                  | 1.64  | 2.0   |
| 2025-09-22 17:05:53 | 25           | 101.0     | PRODUIT | 3560070636471   | 280G NEM PLT+SCE MAM CRF SENS                                                                                                   | 2.09  | 4.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 3338449001041   | CONF MIGUELGORRY CERISE                                                                                                         | 3.3   | 2.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | VRAC    |                 | POIVRON Jaun                                                                                                                    | 5.5   | 1.32  |
| 2025-09-22 17:09:33 | 28           | 422.0     | VRAC    |                 | Potimmaron orange                                                                                                               | 1.49  | 2.43  |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 3275461006664   | LOT 2 PLATEAUX RACLETTE 300G                                                                                                    | 9.98  | 5.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | VRAC    |                 | CAROTTE SABLE VRAC                                                                                                              | 2.74  | 0.79  |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 3660603082345   | *BENEDICTA MAYONNAIS.MAIS.255G                                                                                                  | 2.02  | 2.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 3270190024835   | PAIN LAIT MIX                                                                                                                   | 1.69  | 2.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | VRAC    |                 | TARTINABLE ASPERGE                                                                                                              | 3.15  | 0.65  |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 3119780268276   | HEINEKEN PK 20X25CL 5D                                                                                                          | 11.98 | 1.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 8712423020436   | Haricots blancs en sauce tomate Bionova 340gr                                                                                   | 1.87  | 5.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | VRAC    |                 | HUILE D'OLIVE                                                                                                                   | 13.04 | 2.08  |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 8400001033878   | PASTEQUE SANS PEPIN PIECE                                                                                                       | 1.99  | 1.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 3173862120210   | GRANDE DAUPHINE 70 CL                                                                                                           | 19.95 | 1.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | VRAC    |                 | Asperge vert                                                                                                                    | 7.75  | 1.56  |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 3560070777440   | COLA REGULAR CRF                                                                                                                | 1.99  | 3.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 3564700801895   | MR MENUS GOURMANDS VIAND SAUCE                                                                                                  | 6.27  | 2.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | VRAC    |                 | CELERI BRANCHE VERT                                                                                                             | 2.49  | 0.18  |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 3560071261788   | 150G CHIPS PAYSANNE CRF ORI                                                                                                     | 1.39  | 3.0   |
| 2025-09-22 17:09:33 | 28           | 422.0     | PRODUIT | 2000000092874   | #DC TIRAMISU CITRON 2X100G                                                                                                      | 1.65  | 5.0   |
| 2025-09-22 17:09:38 | 35           | 347.0     | PRODUIT | 3083681004380   | BONDUELLE MACHE BIO 80GR                                                                                                        | 1.84  | 4.0   |
| 2025-09-22 17:09:38 | 35           | 347.0     | PRODUIT | 3266191005461   | DESSERT DE RIZ VANILLE X2                                                                                                       | 2.49  | 5.0   |
| 2025-09-22 17:09:38 | 35           | 347.0     | VRAC    |                 | Pommes de Terre                                                                                                                 | 2.99  | 1.7   |
| 2025-09-22 17:09:38 | 35           | 347.0     | VRAC    |                 | Noisettes décortiqués                                                                                                           | 18.59 | 0.5   |
| 2025-09-22 17:09:38 | 35           | 347.0     | PRODUIT | 8425697101250   | H0 MYRTILLE BQ 125G                                                                                                             | 1.19  | 4.0   |
| 2025-09-22 17:09:38 | 35           | 347.0     | PRODUIT | 3467661012358   | PATES DE FRUITS BOITE METAL                                                                                                     | 8.84  | 1.0   |
| 2025-09-22 17:09:38 | 35           | 347.0     | VRAC    |                 | CHARLOTTE                                                                                                                       | 2.9   | 0.73  |
| 2025-09-22 17:09:38 | 35           | 347.0     | VRAC    |                 | Pomme Chantecler                                                                                                                | 3.29  | 0.83  |
| 2025-09-22 17:09:38 | 35           | 347.0     | PRODUIT | 3760027470350   | CHOCOLAT LAIT NOISETTES BIO                                                                                                     | 3.67  | 1.0   |
| 2025-09-22 17:09:38 | 35           | 347.0     | PRODUIT | 3662217006526   | DUO LINER NOIR/TAUPE                                                                                                            | 3.75  | 3.0   |
| 2025-09-22 17:09:38 | 35           | 347.0     | VRAC    |                 | POMME CHANTECLER MSC                                                                                                            | 3.29  | 2.41  |
| 2025-09-22 17:09:38 | 35           | 347.0     | VRAC    |                 | TOMATES PROV                                                                                                                    | 2.39  | 0.52  |
| 2025-09-22 17:11:17 | 38           |           | PRODUIT | 7613035287167   | KNACKI POULET                                                                                                                   | 2.27  | 5.0   |
| 2025-09-22 17:11:17 | 38           |           | PRODUIT | 3517360016437   | *ROLL ON MAUX TETE 7 HE                                                                                                         | 4.97  | 4.0   |
| 2025-09-22 17:11:17 | 38           |           | PRODUIT | 3770013899164   | Dentifrice Fruits rouges Endro 150g PROMO                                                                                       | 6.91  | 1.0   |
| 2025-09-22 17:11:17 | 38           |           | VRAC    |                 | Chou Salade                                                                                                                     | 3.49  | 1.04  |
| 2025-09-22 17:11:17 | 38           |           | VRAC    |                 | Poireaux                                                                                                                        | 5.24  | 1.13  |
| 2025-09-22 17:11:17 | 38           |           | VRAC    |                 | CHAMPIGNON PLEUROTE VRAC                                                                                                        | 8.99  | 2.02  |
| 2025-09-22 17:11:17 | 38           |           | PRODUIT | 3462452002457   | TOURTONS AU POIREAU                                                                                                             | 4.68  | 4.0   |
| 2025-09-22 17:13:12 | 15           |           | PRODUIT | 3256221407259   | CAFE MLU AMER.CENT. U BIO 250G                                                                                                  | 5.46  | 1.0   |
| 2025-09-22 17:13:12 | 15           |           | PRODUIT | 3480341003293   | ST MORET APERI BILLE FIGUE                                                                                                      | 2.25  | 1.0   |
| 2025-09-22 17:13:12 | 15           |           | PRODUIT | 3564707117524   | OIGNON JAUNE BIO 1KG BV                                                                                                         | 2.49  | 1.0   |
| 2025-09-22 17:13:12 | 15           |           | PRODUIT | 3266191006574   | PUREE AMANDE BLANCHE                                                                                                            | 19.99 | 3.0   |
| 2025-09-22 17:13:12 | 15           |           | PRODUIT | 3083681130904   | POIS DOUX/CARO                                                                                                                  | 2.43  | 1.0   |
| 2025-09-22 17:13:12 | 15           |           | PRODUIT | 3155251205302   | PRIMEVERE TARTINE DX 55% 500G                                                                                                   | 3.36  | 4.0   |
| 2025-09-22 17:13:12 | 15           |           | VRAC    |                 | Topinambour                                                                                                                     | 3.99  | 1.44  |
| 2025-09-22 17:13:12 | 15           |           | VRAC    |                 | BLEME                                                                                                                           | 4.99  | 1.33  |
| 2025-09-22 17:13:12 | 15           |           | VRAC    |                 | CHOU-FLEUR                                                                                                                      | 3.06  | 1.31  |
| 2025-09-22 17:13:12 | 15           |           | PRODUIT | 3483460810186   | BURGER SEITAN                                                                                                                   | 4.3   | 4.0   |
| 2025-09-22 17:13:12 | 15           |           | PRODUIT | 3019081238704   | SARDINES TOMAT.PARMENTIER                                                                                                       | 2.9   | 1.0   |
| 2025-09-22 17:13:12 | 15           |           | VRAC    |                 | GESIER POULET U EN POT                                                                                                          | 3.75  | 0.62  |
| 2025-09-22 17:13:12 | 15           |           | PRODUIT | 3596710055951   | HOT DOGS SAUCISSES CUITES FUME                                                                                                  | 1.45  | 5.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 8718951728615   | DEO.SANEX DERMA CARE 48H 53ML                                                                                                   | 4.59  | 4.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3289196260482   | Multifruits Mélange purs jus                                                                                                    | 4.25  | 4.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3560070776689   | VELOUTE TOMATE CRF CLASSIC                                                                                                      | 1.37  | 2.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | VRAC    |                 | Batavia                                                                                                                         | 1.99  | 0.64  |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3770002381168   | *COPEAUX SAVON MARSEILLE LAVANDIN 1KG                                                                                           | 9.27  | 5.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3600900021890   | POLENTA ONCTU SS PEST 4X100G TIPIAK                                                                                             | 1.69  | 2.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3338044202263   | CONFITURE EXTRA ORANGES AMERES                                                                                                  | 5.05  | 4.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | VRAC    |                 | Melon Charentais                                                                                                                | 4.95  | 1.1   |
| 2025-09-22 17:20:00 | 7            | 15.0      | VRAC    |                 | Brasil Plat                                                                                                                     | 2.29  | 1.81  |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 0202006000000   | CAROTTE VRAC                                                                                                                    | 1.08  | 5.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3051800804142   | TPP PAMPLEMOUSSE ROS                                                                                                            | 2.55  | 3.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3401325925714   | SENSODYNE TRAIT SENSIBILITE 2X75 ML                                                                                             | 4.99  | 4.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3256225445349   | BONBONS MENTHE S/SUCRE                                                                                                          | 3.1   | 3.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | VRAC    |                 | AUBERGINES PROVENÇALE CASS 375G                                                                                                 | 5.58  | 2.38  |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3770008009653   | PATE CACAO NOISETTE BIO FUNKY VEGG                                                                                              | 4.47  | 5.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3329489900593   | Mais doux en grain bio                                                                                                          | 2.07  | 2.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 834506          | ORTIE DIOIQUE TISANE PERIGORD                                                                                                   | 4.53  | 1.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3760091728562   | Confiture Fraise Bio Monts du Lyonnais Paysans d'Ici 320g                                                                       | 4.18  | 2.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3483219000356   | PROMO JAME'S 3.50                                                                                                               | 3.5   | 5.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | VRAC    |                 | aubergine                                                                                                                       | 3.5   | 0.24  |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3256228407856   | MANGEOIRE PLASTIQ.P/CHAT                                                                                                        | 2.05  | 5.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3041311025860   | BERGER BLANC 45D IL                                                                                                             | 19.15 | 2.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 0490000002836   | Plant Oeillet d'Inde                                                                                                            | 2.13  | 5.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | VRAC    |                 | TARTINABLE HOUMOUS POIS CHICHES                                                                                                 | 3.1   | 1.69  |
| 2025-09-22 17:20:00 | 7            | 15.0      | VRAC    |                 | ARTICHAUT CAMUS                                                                                                                 | 4.9   | 0.3   |
| 2025-09-22 17:20:00 | 7            | 15.0      | VRAC    |                 | CHAUSSETTE  STATIONNELLE  LETTRE  L                                                                                             | 9.99  | 0.95  |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 2030500168243   | BAGUETTE SAVEUR AUCHAN 250G                                                                                                     | 1.23  | 3.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3350033719316   | POMME NATURE                                                                                                                    | 1.39  | 4.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3229820804613   | BJ. BISC NAP CHOC LT NST 14 BJORG                                                                                               | 3.0   | 1.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 8711000360514   | L OR ESPRESSO FORZA 10 CAP 52G                                                                                                  | 3.21  | 2.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | VRAC    |                 | pomme de terre jeanette                                                                                                         | 2.25  | 0.87  |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3564700044643   | TABLIER BLC P.FEUILL 230G ROUL                                                                                                  | 0.62  | 2.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 8002461871825   | PARMIGIANO REGGIANO DOP                                                                                                         | 5.88  | 1.0   |
| 2025-09-22 17:20:00 | 7            | 15.0      | PRODUIT | 3325420010956   | SALADE PDT SAUCISSON 300G                                                                                                       | 3.06  | 5.0   |
| 2025-09-22 17:23:04 | 50           |           | VRAC    |                 | OIGNON JAUNE FILET                                                                                                              | 2.69  | 2.47  |
| 2025-09-22 17:23:04 | 50           |           | PRODUIT | 3770000468137   | LABEL ROUGE X 6 GROS                                                                                                            | 2.29  | 3.0   |
| 2025-09-22 17:23:04 | 50           |           | PRODUIT | 3596710357307   | AUCHAN WRAPS X6 370G                                                                                                            | 2.1   | 3.0   |
| 2025-09-22 17:23:04 | 50           |           | PRODUIT | 3564706596788   | COMTE BLOC LES CROISES 2006                                                                                                     | 2.61  | 1.0   |
| 2025-09-22 17:23:04 | 50           |           | VRAC    |                 | Oignon Celette                                                                                                                  | 3.15  | 0.16  |
| 2025-09-22 17:23:04 | 50           |           | PRODUIT | 3700146221761   | PATE A TARTINER CACAHUETE CARA                                                                                                  | 4.49  | 2.0   |
| 2025-09-22 17:23:04 | 50           |           | VRAC    |                 | ASPERGE VERTE BOTTE                                                                                                             | 21.98 | 0.6   |
| 2025-09-22 17:23:04 | 50           |           | VRAC    |                 | Concombre                                                                                                                       | 2.26  | 2.31  |
| 2025-09-22 17:23:04 | 50           |           | PRODUIT | 3760294961001   | ELIBIO PUREE AMANDE BLANCHE 250G                                                                                                | 6.03  | 4.0   |
| 2025-09-22 17:23:04 | 50           |           | PRODUIT | 3162050010976   | FINES HERBES                                                                                                                    | 1.75  | 2.0   |
| 2025-09-22 17:23:04 | 50           |           | PRODUIT | 3770020061394   | CAFE CHICCO SICILLIANO FORT CASTELLI                                                                                            | 9.94  | 2.0   |
| 2025-09-22 17:23:04 | 50           |           | PRODUIT | 3596710332908   | AUCHAN FOND ROTIS                                                                                                               | 2.5   | 2.0   |
| 2025-09-22 17:23:04 | 50           |           | VRAC    |                 | TOMATE                                                                                                                          | 6.99  | 0.83  |
| 2025-09-22 17:23:04 | 50           |           | VRAC    |                 | AVOCAT AFFINE PIECE                                                                                                             | 1.09  | 0.62  |
